# r_R = 0.03
# r_L = 0.03
# l = 0.08
# kg_R = 25.0
# kg_L = 25.0
# ka = 0.5
# kf = 0.15
# kq = 0.02
# alpha = 8.0
# beta = 8.0
time,x,y,theta,omega_R,omega_L,u_R,u_L
16.23,0.0,0.0,7.204182113373701,1.3331618305041812,-1.3331618305041812,0.034088888880823696,-0.034088888880823696
16.235,0.0,0.0,7.206681792695561,1.3331623049924033,-1.3331623049924033,0.034088888880823696,-0.034088888880823696
16.240000000000002,0.0,0.0,7.209181472904626,1.3331627781678907,-1.3331627781678907,0.034088888880823696,-0.034088888880823696
16.245,0.0,0.0,7.21168115399844,1.3331632500342756,-1.3331632500342756,0.034088888880823696,-0.034088888880823696
16.25,0.0,0.0,7.214180835974556,1.3331637205951796,-1.3331637205951796,0.034088888880823696,-0.034088888880823696
16.255,0.0,0.0,7.2166805188305325,1.3331641898542144,-1.3331641898542144,0.034088888880823696,-0.034088888880823696
16.26,0.0,0.0,7.219180202563936,1.3331646578149816,-1.3331646578149816,0.034088888880823696,-0.034088888880823696
16.265,0.0,0.0,7.221679887172338,1.3331651244810732,-1.3331651244810732,0.034088888880823696,-0.034088888880823696
16.27,0.0,0.0,7.224179572653318,1.333165589856071,-1.333165589856071,0.034088888880823696,-0.034088888880823696
16.275,0.0,0.0,7.226679259004462,1.333166053943547,-1.333166053943547,0.034088888880823696,-0.034088888880823696
16.28,0.0,0.0,7.229178946223363,1.3331665167470632,-1.3331665167470632,0.034088888880823696,-0.034088888880823696
16.285,0.0,0.0,7.231678634307619,1.3331669782701718,-1.3331669782701718,0.034088888880823696,-0.034088888880823696
16.29,0.0,0.0,7.234178323254838,1.3331674385164152,-1.3331674385164152,0.034088888880823696,-0.034088888880823696
16.295,0.0,0.0,7.2366780130626305,1.3331678974893257,-1.3331678974893257,0.034088888880823696,-0.034088888880823696
16.3,0.0,0.0,7.2391777037286165,1.3331683551924265,-1.3331683551924265,0.034088888880823696,-0.034088888880823696
16.305,0.0,0.0,7.241677395250421,1.3331688116292304,-1.3331688116292304,0.034088888880823696,-0.034088888880823696
16.31,0.0,0.0,7.244177087625677,1.3331692668032409,-1.3331692668032409,0.034088888880823696,-0.034088888880823696
16.315,0.0,0.0,7.246676780852023,1.3331697207179516,-1.3331697207179516,0.034088888880823696,-0.034088888880823696
16.32,0.0,0.0,7.249176474927104,1.3331701733768464,-1.3331701733768464,0.034088888880823696,-0.034088888880823696
16.325,0.0,0.0,7.251676169848573,1.3331706247833999,-1.3331706247833999,0.034088888880823696,-0.034088888880823696
16.330000000000002,0.0,0.0,7.254175865614088,1.3331710749410766,-1.3331710749410766,0.034088888880823696,-0.034088888880823696
16.335,0.0,0.0,7.256675562221313,1.3331715238533317,-1.3331715238533317,0.034088888880823696,-0.034088888880823696
16.34,0.0,0.0,7.259175259667919,1.3331719715236108,-1.3331719715236108,0.034088888880823696,-0.034088888880823696
16.345,0.0,0.0,7.261674957951586,1.33317241795535,-1.33317241795535,0.034088888880823696,-0.034088888880823696
16.35,0.0,0.0,7.264174657069995,1.3331728631519755,-1.3331728631519755,0.034088888880823696,-0.034088888880823696
16.355,0.0,0.0,7.26667435702084,1.3331733071169047,-1.3331733071169047,0.034088888880823696,-0.034088888880823696
16.36,0.0,0.0,7.269174057801815,1.3331737498535452,-1.3331737498535452,0.034088888880823696,-0.034088888880823696
16.365000000000002,0.0,0.0,7.271673759410625,1.333174191365295,-1.333174191365295,0.034088888880823696,-0.034088888880823696
16.37,0.0,0.0,7.274173461844979,1.333174631655543,-1.333174631655543,0.034088888880823696,-0.034088888880823696
16.375,0.0,0.0,7.2766731651025935,1.3331750707276688,-1.3331750707276688,0.034088888880823696,-0.034088888880823696
16.38,0.0,0.0,7.27917286918119,1.3331755085850423,-1.3331755085850423,0.034088888880823696,-0.034088888880823696
16.385,0.0,0.0,7.281672574078498,1.3331759452310241,-1.3331759452310241,0.034088888880823696,-0.034088888880823696
16.39,0.0,0.0,7.284172279792252,1.3331763806689658,-1.3331763806689658,0.034088888880823696,-0.034088888880823696
16.395,0.0,0.0,7.286671986320194,1.3331768149022096,-1.3331768149022096,0.034088888880823696,-0.034088888880823696
16.4,0.0,0.0,7.28917169366007,1.3331772479340884,-1.3331772479340884,0.034088888880823696,-0.034088888880823696
16.405,0.0,0.0,7.291671401809635,1.3331776797679258,-1.3331776797679258,0.034088888880823696,-0.034088888880823696
16.41,0.0,0.0,7.294171110766649,1.3331781104070364,-1.3331781104070364,0.034088888880823696,-0.034088888880823696
16.415,0.0,0.0,7.296670820528877,1.3331785398547256,-1.3331785398547256,0.034088888880823696,-0.034088888880823696
16.42,0.0,0.0,7.299170531094091,1.3331789681142894,-1.3331789681142894,0.034088888880823696,-0.034088888880823696
16.425,0.0,0.0,7.30167024246007,1.333179395189015,-1.333179395189015,0.034088888880823696,-0.034088888880823696
16.43,0.0,0.0,7.3041699546246,1.3331798210821804,-1.3331798210821804,0.034088888880823696,-0.034088888880823696
16.435,0.0,0.0,7.306669667585469,1.3331802457970543,-1.3331802457970543,0.034088888880823696,-0.034088888880823696
16.44,0.0,0.0,7.3091693813404754,1.3331806693368968,-1.3331806693368968,0.034088888880823696,-0.034088888880823696
16.445,0.0,0.0,7.311669095887423,1.3331810917049587,-1.3331810917049587,0.034088888880823696,-0.034088888880823696
16.45,0.0,0.0,7.3141688112241185,1.333181512904482,-1.333181512904482,0.034088888880823696,-0.034088888880823696
16.455000000000002,0.0,0.0,7.316668527348378,1.3331819329386991,-1.3331819329386991,0.034088888880823696,-0.034088888880823696
16.46,0.0,0.0,7.319168244258024,1.3331823518108346,-1.3331823518108346,0.034088888880823696,-0.034088888880823696
16.465,0.0,0.0,7.321667961950881,1.333182769524103,-1.333182769524103,0.034088888880823696,-0.034088888880823696
16.47,0.0,0.0,7.324167680424784,1.3331831860817107,-1.3331831860817107,0.034088888880823696,-0.034088888880823696
16.475,0.0,0.0,7.326667399677572,1.3331836014868548,-1.3331836014868548,0.034088888880823696,-0.034088888880823696
16.48,0.0,0.0,7.3291671197070904,1.3331840157427237,-1.3331840157427237,0.034088888880823696,-0.034088888880823696
16.485,0.0,0.0,7.331666840511189,1.3331844288524972,-1.3331844288524972,0.034088888880823696,-0.034088888880823696
16.490000000000002,0.0,0.0,7.334166562087725,1.333184840819346,-1.333184840819346,0.034088888880823696,-0.034088888880823696
16.495,0.0,0.0,7.336666284434562,1.3331852516464322,-1.3331852516464322,0.034088888880823696,-0.034088888880823696
16.5,0.0,0.0,7.339166007549569,1.3331856613369089,-1.3331856613369089,0.034088888880823696,-0.034088888880823696
16.505,0.0,0.0,7.34166573143062,1.3331860698939206,-1.3331860698939206,0.034088888880823696,-0.034088888880823696
16.51,0.0,0.0,7.344165456075596,1.3331864773206035,-1.3331864773206035,0.034088888880823696,-0.034088888880823696
16.515,0.0,0.0,7.346665181482384,1.3331868836200844,-1.3331868836200844,0.034088888880823696,-0.034088888880823696
16.52,0.0,0.0,7.349164907648875,1.3331872887954819,-1.3331872887954819,0.034088888880823696,-0.034088888880823696
16.525,0.0,0.0,7.351664634572969,1.333187692849906,-1.333187692849906,0.034088888880823696,-0.034088888880823696
16.53,0.0,0.0,7.354164362252568,1.333188095786458,-1.333188095786458,0.034088888880823696,-0.034088888880823696
16.535,0.0,0.0,7.356664090685584,1.3331884976082304,-1.3331884976082304,0.034088888880823696,-0.034088888880823696
16.54,0.0,0.0,7.359163819869931,1.3331888983183078,-1.3331888983183078,0.034088888880823696,-0.034088888880823696
16.545,0.0,0.0,7.36166354980353,1.3331892979197655,-1.3331892979197655,0.034088888880823696,-0.034088888880823696
16.55,0.0,0.0,7.364163280484309,1.3331896964156706,-1.3331896964156706,0.034088888880823696,-0.034088888880823696
16.555,0.0,0.0,7.366663011910201,1.333190093809082,-1.333190093809082,0.034088888880823696,-0.034088888880823696
16.56,0.0,0.0,7.369162744079144,1.3331904901030496,-1.3331904901030496,0.034088888880823696,-0.034088888880823696
16.565,0.0,0.0,7.371662476989083,1.3331908853006151,-1.3331908853006151,0.034088888880823696,-0.034088888880823696
16.57,0.0,0.0,7.374162210637967,1.3331912794048122,-1.3331912794048122,0.034088888880823696,-0.034088888880823696
16.575,0.0,0.0,7.376661945023752,1.3331916724186654,-1.3331916724186654,0.034088888880823696,-0.034088888880823696
16.580000000000002,0.0,0.0,7.379161680144399,1.3331920643451916,-1.3331920643451916,0.034088888880823696,-0.034088888880823696
16.585,0.0,0.0,7.3816614159978755,1.3331924551873986,-1.3331924551873986,0.034088888880823696,-0.034088888880823696
16.59,0.0,0.0,7.384161152582154,1.3331928449482866,-1.3331928449482866,0.034088888880823696,-0.034088888880823696
16.595,0.0,0.0,7.386660889895212,1.3331932336308472,-1.3331932336308472,0.034088888880823696,-0.034088888880823696
16.6,0.0,0.0,7.389160627935033,1.3331936212380635,-1.3331936212380635,0.034088888880823696,-0.034088888880823696
16.605,0.0,0.0,7.3916603666996075,1.3331940077729107,-1.3331940077729107,0.034088888880823696,-0.034088888880823696
16.61,0.0,0.0,7.39416010618693,1.3331943932383556,-1.3331943932383556,0.034088888880823696,-0.034088888880823696
16.615000000000002,0.0,0.0,7.396659846395,1.333194777637357,-1.333194777637357,0.034088888880823696,-0.034088888880823696
16.62,0.0,0.0,7.399159587321824,1.333195160972865,-1.333195160972865,0.034088888880823696,-0.034088888880823696
16.625,0.0,0.0,7.401659328965414,1.333195543247822,-1.333195543247822,0.034088888880823696,-0.034088888880823696
16.63,0.0,0.0,7.404159071323786,1.333195924465162,-1.333195924465162,0.034088888880823696,-0.034088888880823696
16.635,0.0,0.0,7.406658814394963,1.3331963046278115,-1.3331963046278115,0.034088888880823696,-0.034088888880823696
16.64,0.0,0.0,7.409158558176974,1.333196683738688,-1.333196683738688,0.034088888880823696,-0.034088888880823696
16.645,0.0,0.0,7.41165830266785,1.3331970618007014,-1.3331970618007014,0.034088888880823696,-0.034088888880823696
16.65,0.0,0.0,7.414158047865631,1.3331974388167536,-1.3331974388167536,0.034088888880823696,-0.034088888880823696
16.655,0.0,0.0,7.416657793768362,1.333197814789738,-1.333197814789738,0.034088888880823696,-0.034088888880823696
16.66,0.0,0.0,7.4191575403740915,1.333198189722541,-1.333198189722541,0.034088888880823696,-0.034088888880823696
16.665,0.0,0.0,7.421657287680875,1.33319856361804,-1.33319856361804,0.034088888880823696,-0.034088888880823696
16.67,0.0,0.0,7.424157035686774,1.3331989364791048,-1.3331989364791048,0.034088888880823696,-0.034088888880823696
16.675,0.0,0.0,7.426656784389852,1.3331993083085973,-1.3331993083085973,0.034088888880823696,-0.034088888880823696
16.68,0.0,0.0,7.429156533788182,1.3331996791093716,-1.3331996791093716,0.034088888880823696,-0.034088888880823696
16.685,0.0,0.0,7.431656283879841,1.3332000488842737,-1.3332000488842737,0.034088888880823696,-0.034088888880823696
16.69,0.0,0.0,7.434156034662909,1.3332004176361416,-1.3332004176361416,0.034088888880823696,-0.034088888880823696
16.695,0.0,0.0,7.436655786135473,1.333200785367806,-1.333200785367806,0.034088888880823696,-0.034088888880823696
16.7,0.0,0.0,7.439155538295627,1.3332011520820892,-1.3332011520820892,0.034088888880823696,-0.034088888880823696
16.705000000000002,0.0,0.0,7.441655291141468,1.333201517781806,-1.333201517781806,0.034088888880823696,-0.034088888880823696
16.71,0.0,0.0,7.444155044671099,1.3332018824697631,-1.3332018824697631,0.034088888880823696,-0.034088888880823696
16.715,0.0,0.0,7.446654798882628,1.3332022461487598,-1.3332022461487598,0.034088888880823696,-0.034088888880823696
16.72,0.0,0.0,7.449154553774169,1.3332026088215876,-1.3332026088215876,0.034088888880823696,-0.034088888880823696
16.725,0.0,0.0,7.45165430934384,1.33320297049103,-1.33320297049103,0.034088888880823696,-0.034088888880823696
16.73,0.0,0.0,7.454154065589765,1.333203331159863,-1.333203331159863,0.034088888880823696,-0.034088888880823696
16.735,0.0,0.0,7.456653822510073,1.3332036908308549,-1.3332036908308549,0.034088888880823696,-0.034088888880823696
16.740000000000002,0.0,0.0,7.459153580102898,1.3332040495067665,-1.3332040495067665,0.034088888880823696,-0.034088888880823696
16.745,0.0,0.0,7.4616533383663795,1.3332044071903506,-1.3332044071903506,0.034088888880823696,-0.034088888880823696
16.75,0.0,0.0,7.464153097298663,1.3332047638843527,-1.3332047638843527,0.034088888880823696,-0.034088888880823696
16.755,0.0,0.0,7.466652856897897,1.3332051195915107,-1.3332051195915107,0.034088888880823696,-0.034088888880823696
16.76,0.0,0.0,7.469152617162237,1.3332054743145545,-1.3332054743145545,0.034088888880823696,-0.034088888880823696
16.765,0.0,0.0,7.471652378089843,1.333205828056207,-1.333205828056207,0.034088888880823696,-0.034088888880823696
16.77,0.0,0.0,7.474152139678878,1.3332061808191833,-1.3332061808191833,0.034088888880823696,-0.034088888880823696
16.775,0.0,0.0,7.476651901927515,1.333206532606191,-1.333206532606191,0.034088888880823696,-0.034088888880823696
16.78,0.0,0.0,7.479151664833927,1.3332068834199302,-1.3332068834199302,0.034088888880823696,-0.034088888880823696
16.785,0.0,0.0,7.481651428396296,1.3332072332630938,-1.3332072332630938,0.034088888880823696,-0.034088888880823696
16.79,0.0,0.0,7.4841511926128055,1.3332075821383667,-1.3332075821383667,0.034088888880823696,-0.034088888880823696
16.795,0.0,0.0,7.486650957481646,1.3332079300484267,-1.3332079300484267,0.034088888880823696,-0.034088888880823696
16.8,0.0,0.0,7.489150723001013,1.3332082769959444,-1.3332082769959444,0.034088888880823696,-0.034088888880823696
16.805,0.0,0.0,7.491650489169108,1.3332086229835824,-1.3332086229835824,0.034088888880823696,-0.034088888880823696
16.81,0.0,0.0,7.494150255984134,1.333208968013997,-1.333208968013997,0.034088888880823696,-0.034088888880823696
16.815,0.0,0.0,7.496650023444302,1.3332093120898356,-1.3332093120898356,0.034088888880823696,-0.034088888880823696
16.82,0.0,0.0,7.499149791547828,1.3332096552137398,-1.3332096552137398,0.034088888880823696,-0.034088888880823696
16.825,0.0,0.0,7.501649560292932,1.3332099973883431,-1.3332099973883431,0.034088888880823696,-0.034088888880823696
16.830000000000002,0.0,0.0,7.504149329677837,1.3332103386162717,-1.3332103386162717,0.034088888880823696,-0.034088888880823696
16.835,0.0,0.0,7.506649099700775,1.3332106789001448,-1.3332106789001448,0.034088888880823696,-0.034088888880823696
16.84,0.0,0.0,7.50914887035998,1.333211018242574,-1.333211018242574,0.034088888880823696,-0.034088888880823696
16.845,0.0,0.0,7.511648641653692,1.3332113566461643,-1.3332113566461643,0.034088888880823696,-0.034088888880823696
16.85,0.0,0.0,7.514148413580155,1.3332116941135128,-1.3332116941135128,0.034088888880823696,-0.034088888880823696
16.855,0.0,0.0,7.516648186137618,1.33321203064721,-1.33321203064721,0.034088888880823696,-0.034088888880823696
16.86,0.0,0.0,7.519147959324337,1.3332123662498387,-1.3332123662498387,0.034088888880823696,-0.034088888880823696
16.865000000000002,0.0,0.0,7.521647733138569,1.333212700923975,-1.333212700923975,0.034088888880823696,-0.034088888880823696
16.87,0.0,0.0,7.524147507578579,1.3332130346721875,-1.3332130346721875,0.034088888880823696,-0.034088888880823696
16.875,0.0,0.0,7.526647282642636,1.3332133674970381,-1.3332133674970381,0.034088888880823696,-0.034088888880823696
16.88,0.0,0.0,7.529147058329013,1.3332136994010813,-1.3332136994010813,0.034088888880823696,-0.034088888880823696
16.885,0.0,0.0,7.531646834635988,1.3332140303868645,-1.3332140303868645,0.034088888880823696,-0.034088888880823696
16.89,0.0,0.0,7.5341466115618445,1.3332143604569282,-1.3332143604569282,0.034088888880823696,-0.034088888880823696
16.895,0.0,0.0,7.53664638910487,1.333214689613806,-1.333214689613806,0.034088888880823696,-0.034088888880823696
16.9,0.0,0.0,7.5391461672633575,1.3332150178600242,-1.3332150178600242,0.034088888880823696,-0.034088888880823696
16.905,0.0,0.0,7.541645946035604,1.3332153451981024,-1.3332153451981024,0.034088888880823696,-0.034088888880823696
16.91,0.0,0.0,7.544145725419911,1.333215671630553,-1.333215671630553,0.034088888880823696,-0.034088888880823696
16.915,0.0,0.0,7.546645505414586,1.3332159971598814,-1.3332159971598814,0.034088888880823696,-0.034088888880823696
16.92,0.0,0.0,7.549145286017939,1.3332163217885864,-1.3332163217885864,0.034088888880823696,-0.034088888880823696
16.925,0.0,0.0,7.5516450672282875,1.3332166455191596,-1.3332166455191596,0.034088888880823696,-0.034088888880823696
16.93,0.0,0.0,7.554144849043952,1.3332169683540858,-1.3332169683540858,0.034088888880823696,-0.034088888880823696
16.935,0.0,0.0,7.556644631463256,1.3332172902958428,-1.3332172902958428,0.034088888880823696,-0.034088888880823696
16.94,0.0,0.0,7.559144414484532,1.3332176113469019,-1.3332176113469019,0.034088888880823696,-0.034088888880823696
16.945,0.0,0.0,7.561644198106112,1.333217931509727,-1.333217931509727,0.034088888880823696,-0.034088888880823696
16.95,0.0,0.0,7.564143982326337,1.3332182507867758,-1.3332182507867758,0.034088888880823696,-0.034088888880823696
16.955000000000002,0.0,0.0,7.5666437671435505,1.3332185691804987,-1.3332185691804987,0.034088888880823696,-0.034088888880823696
16.96,0.0,0.0,7.569143552556101,1.3332188866933397,-1.3332188866933397,0.034088888880823696,-0.034088888880823696
16.965,0.0,0.0,7.571643338562341,1.3332192033277357,-1.3332192033277357,0.034088888880823696,-0.034088888880823696
16.97,0.0,0.0,7.574143125160627,1.3332195190861171,-1.3332195190861171,0.034088888880823696,-0.034088888880823696
16.975,0.0,0.0,7.576642912349323,1.3332198339709076,-1.3332198339709076,0.034088888880823696,-0.034088888880823696
16.98,0.0,0.0,7.579142700126794,1.3332201479845238,-1.3332201479845238,0.034088888880823696,-0.034088888880823696
16.985,0.0,0.0,7.581642488491411,1.3332204611293763,-1.3332204611293763,0.034088888880823696,-0.034088888880823696
16.990000000000002,0.0,0.0,7.5841422774415514,1.3332207734078683,-1.3332207734078683,0.034088888880823696,-0.034088888880823696
16.995,0.0,0.0,7.586642066975593,1.3332210848223969,-1.3332210848223969,0.034088888880823696,-0.034088888880823696
17.0,0.0,0.0,7.5891418570919225,1.3332213953753522,-1.3332213953753522,0.034088888880823696,-0.034088888880823696
17.005,0.0,0.0,7.5916416477889275,1.333221705069118,-1.333221705069118,0.034088888880823696,-0.034088888880823696
17.01,0.0,0.0,7.594141439065002,1.3332220139060713,-1.3332220139060713,0.034088888880823696,-0.034088888880823696
17.015,0.0,0.0,7.596641230918543,1.3332223218885826,-1.3332223218885826,0.034088888880823696,-0.034088888880823696
17.02,0.0,0.0,7.599141023347953,1.333222629019016,-1.333222629019016,0.034088888880823696,-0.034088888880823696
17.025,0.0,0.0,7.60164081635164,1.3332229352997285,-1.3332229352997285,0.034088888880823696,-0.034088888880823696
17.03,0.0,0.0,7.604140609928015,1.333223240733071,-1.333223240733071,0.034088888880823696,-0.034088888880823696
17.035,0.0,0.0,7.606640404075493,1.333223545321388,-1.333223545321388,0.034088888880823696,-0.034088888880823696
17.04,0.0,0.0,7.609140198792494,1.3332238490670176,-1.3332238490670176,0.034088888880823696,-0.034088888880823696
17.045,0.0,0.0,7.611639994077442,1.3332241519722907,-1.3332241519722907,0.034088888880823696,-0.034088888880823696
17.05,0.0,0.0,7.614139789928766,1.3332244540395326,-1.3332244540395326,0.034088888880823696,-0.034088888880823696
17.055,0.0,0.0,7.616639586344899,1.3332247552710617,-1.3332247552710617,0.034088888880823696,-0.034088888880823696
17.06,0.0,0.0,7.619139383324279,1.33322505566919,-1.33322505566919,0.034088888880823696,-0.034088888880823696
17.065,0.0,0.0,7.621639180865347,1.3332253552362234,-1.3332253552362234,0.034088888880823696,-0.034088888880823696
17.07,0.0,0.0,7.624138978966549,1.3332256539744611,-1.3332256539744611,0.034088888880823696,-0.034088888880823696
17.075,0.0,0.0,7.626638777626336,1.3332259518861962,-1.3332259518861962,0.034088888880823696,-0.034088888880823696
17.080000000000002,0.0,0.0,7.629138576843161,1.3332262489737152,-1.3332262489737152,0.034088888880823696,-0.034088888880823696
17.085,0.0,0.0,7.631638376615484,1.3332265452392984,-1.3332265452392984,0.034088888880823696,-0.034088888880823696
17.09,0.0,0.0,7.634138176941769,1.33322684068522,-1.33322684068522,0.034088888880823696,-0.034088888880823696
17.095,0.0,0.0,7.636637977820482,1.3332271353137473,-1.3332271353137473,0.034088888880823696,-0.034088888880823696
17.1,0.0,0.0,7.639137779250095,1.333227429127142,-1.333227429127142,0.034088888880823696,-0.034088888880823696
17.105,0.0,0.0,7.641637581229085,1.3332277221276592,-1.3332277221276592,0.034088888880823696,-0.034088888880823696
17.11,0.0,0.0,7.64413738375593,1.333228014317548,-1.333228014317548,0.034088888880823696,-0.034088888880823696
17.115000000000002,0.0,0.0,7.646637186829116,1.3332283056990506,-1.3332283056990506,0.034088888880823696,-0.034088888880823696
17.12,0.0,0.0,7.64913699044713,1.333228596274404,-1.333228596274404,0.034088888880823696,-0.034088888880823696
17.125,0.0,0.0,7.651636794608466,1.3332288860458383,-1.3332288860458383,0.034088888880823696,-0.034088888880823696
17.13,0.0,0.0,7.65413659931162,1.3332291750155778,-1.3332291750155778,0.034088888880823696,-0.034088888880823696
17.135,0.0,0.0,7.656636404555093,1.3332294631858403,-1.3332294631858403,0.034088888880823696,-0.034088888880823696
17.14,0.0,0.0,7.659136210337391,1.3332297505588377,-1.3332297505588377,0.034088888880823696,-0.034088888880823696
17.145,0.0,0.0,7.661636016657023,1.3332300371367758,-1.3332300371367758,0.034088888880823696,-0.034088888880823696
17.150000000000002,0.0,0.0,7.664135823512502,1.3332303229218543,-1.3332303229218543,0.034088888880823696,-0.034088888880823696
17.155,0.0,0.0,7.666635630902345,1.3332306079162666,-1.3332306079162666,0.034088888880823696,-0.034088888880823696
17.16,0.0,0.0,7.669135438825074,1.3332308921222003,-1.3332308921222003,0.034088888880823696,-0.034088888880823696
17.165,0.0,0.0,7.671635247279215,1.3332311755418367,-1.3332311755418367,0.034088888880823696,-0.034088888880823696
17.17,0.0,0.0,7.674135056263298,1.3332314581773512,-1.3332314581773512,0.034088888880823696,-0.034088888880823696
17.175,0.0,0.0,7.676634865775855,1.3332317400309133,-1.3332317400309133,0.034088888880823696,-0.034088888880823696
17.18,0.0,0.0,7.679134675815427,1.3332320211046862,-1.3332320211046862,0.034088888880823696,-0.034088888880823696
17.185,0.0,0.0,7.6816344863805535,1.3332323014008274,-1.3332323014008274,0.034088888880823696,-0.034088888880823696
17.19,0.0,0.0,7.6841342974697815,1.3332325809214882,-1.3332325809214882,0.034088888880823696,-0.034088888880823696
17.195,0.0,0.0,7.686634109081661,1.333232859668814,-1.333232859668814,0.034088888880823696,-0.034088888880823696
17.2,0.0,0.0,7.689133921214745,1.3332331376449447,-1.3332331376449447,0.034088888880823696,-0.034088888880823696
17.205000000000002,0.0,0.0,7.691633733867593,1.3332334148520135,-1.3332334148520135,0.034088888880823696,-0.034088888880823696
17.21,0.0,0.0,7.694133547038765,1.3332336912921483,-1.3332336912921483,0.034088888880823696,-0.034088888880823696
17.215,0.0,0.0,7.696633360726829,1.3332339669674709,-1.3332339669674709,0.034088888880823696,-0.034088888880823696
17.22,0.0,0.0,7.699133174930354,1.3332342418800973,-1.3332342418800973,0.034088888880823696,-0.034088888880823696
17.225,0.0,0.0,7.701632989647915,1.3332345160321375,-1.3332345160321375,0.034088888880823696,-0.034088888880823696
17.23,0.0,0.0,7.704132804878088,1.333234789425696,-1.333234789425696,0.034088888880823696,-0.034088888880823696
17.235,0.0,0.0,7.706632620619456,1.3332350620628708,-1.3332350620628708,0.034088888880823696,-0.034088888880823696
17.240000000000002,0.0,0.0,7.709132436870605,1.333235333945755,-1.333235333945755,0.034088888880823696,-0.034088888880823696
17.245,0.0,0.0,7.711632253630123,1.3332356050764351,-1.3332356050764351,0.034088888880823696,-0.034088888880823696
17.25,0.0,0.0,7.714132070896605,1.3332358754569924,-1.3332358754569924,0.034088888880823696,-0.034088888880823696
17.255,0.0,0.0,7.7166318886686485,1.333236145089502,-1.333236145089502,0.034088888880823696,-0.034088888880823696
17.26,0.0,0.0,7.719131706944854,1.3332364139760335,-1.3332364139760335,0.034088888880823696,-0.034088888880823696
17.265,0.0,0.0,7.721631525723827,1.333236682118651,-1.333236682118651,0.034088888880823696,-0.034088888880823696
17.27,0.0,0.0,7.724131345004175,1.3332369495194123,-1.3332369495194123,0.034088888880823696,-0.034088888880823696
17.275000000000002,0.0,0.0,7.726631164784513,1.33323721618037,-1.33323721618037,0.034088888880823696,-0.034088888880823696
17.28,0.0,0.0,7.729130985063458,1.3332374821035708,-1.3332374821035708,0.034088888880823696,-0.034088888880823696
17.285,0.0,0.0,7.731630805839629,1.333237747291056,-1.333237747291056,0.034088888880823696,-0.034088888880823696
17.29,0.0,0.0,7.73413062711165,1.3332380117448608,-1.3332380117448608,0.034088888880823696,-0.034088888880823696
17.295,0.0,0.0,7.7366304488781505,1.3332382754670151,-1.3332382754670151,0.034088888880823696,-0.034088888880823696
17.3,0.0,0.0,7.739130271137762,1.333238538459543,-1.333238538459543,0.034088888880823696,-0.034088888880823696
17.305,0.0,0.0,7.74163009388912,1.3332388007244635,-1.3332388007244635,0.034088888880823696,-0.034088888880823696
17.31,0.0,0.0,7.744129917130865,1.3332390622637893,-1.3332390622637893,0.034088888880823696,-0.034088888880823696
17.315,0.0,0.0,7.746629740861639,1.3332393230795279,-1.3332393230795279,0.034088888880823696,-0.034088888880823696
17.32,0.0,0.0,7.74912956508009,1.3332395831736812,-1.3332395831736812,0.034088888880823696,-0.034088888880823696
17.325,0.0,0.0,7.751629389784868,1.3332398425482455,-1.3332398425482455,0.034088888880823696,-0.034088888880823696
17.330000000000002,0.0,0.0,7.754129214974627,1.3332401012052115,-1.3332401012052115,0.034088888880823696,-0.034088888880823696
17.335,0.0,0.0,7.756629040648027,1.333240359146565,-1.333240359146565,0.034088888880823696,-0.034088888880823696
17.34,0.0,0.0,7.759128866803729,1.3332406163742854,-1.3332406163742854,0.034088888880823696,-0.034088888880823696
17.345,0.0,0.0,7.761628693440398,1.3332408728903473,-1.3332408728903473,0.034088888880823696,-0.034088888880823696
17.35,0.0,0.0,7.764128520556705,1.3332411286967194,-1.3332411286967194,0.034088888880823696,-0.034088888880823696
17.355,0.0,0.0,7.766628348151321,1.3332413837953654,-1.3332413837953654,0.034088888880823696,-0.034088888880823696
17.36,0.0,0.0,7.769128176222924,1.333241638188243,-1.333241638188243,0.034088888880823696,-0.034088888880823696
17.365000000000002,0.0,0.0,7.771628004770194,1.333241891877305,-1.333241891877305,0.034088888880823696,-0.034088888880823696
17.37,0.0,0.0,7.774127833791814,1.3332421448644987,-1.3332421448644987,0.034088888880823696,-0.034088888880823696
17.375,0.0,0.0,7.776627663286474,1.3332423971517657,-1.3332423971517657,0.034088888880823696,-0.034088888880823696
17.38,0.0,0.0,7.779127493252863,1.3332426487410425,-1.3332426487410425,0.034088888880823696,-0.034088888880823696
17.385,0.0,0.0,7.781627323689678,1.3332428996342602,-1.3332428996342602,0.034088888880823696,-0.034088888880823696
17.39,0.0,0.0,7.784127154595615,1.3332431498333446,-1.3332431498333446,0.034088888880823696,-0.034088888880823696
17.395,0.0,0.0,7.786626985969378,1.333243399340216,-1.333243399340216,0.034088888880823696,-0.034088888880823696
17.400000000000002,0.0,0.0,7.789126817809672,1.3332436481567895,-1.3332436481567895,0.034088888880823696,-0.034088888880823696
17.405,0.0,0.0,7.791626650115206,1.333243896284975,-1.333243896284975,0.034088888880823696,-0.034088888880823696
17.41,0.0,0.0,7.7941264828846935,1.333244143726677,-1.333244143726677,0.034088888880823696,-0.034088888880823696
17.415,0.0,0.0,7.796626316116851,1.3332443904837947,-1.3332443904837947,0.034088888880823696,-0.034088888880823696
17.42,0.0,0.0,7.799126149810397,1.333244636558222,-1.333244636558222,0.034088888880823696,-0.034088888880823696
